index,positive,negative,polarity
6,0.055690765380859375,0.27043914794921875,-0.21474838256835938
7,0.1298828125,0.23746109008789062,-0.10757827758789062
8,0.0741729736328125,0.27857208251953125,-0.20439910888671875
9,0.08765411376953125,0.24732589721679688,-0.15967178344726562
10,0.11568069458007812,0.19296646118164062,-0.0772857666015625
11,0.11220550537109375,0.21581268310546875,-0.103607177734375
12,0.12297439575195312,0.20449066162109375,-0.08151626586914062
13,0.11062240600585938,0.21758270263671875,-0.10696029663085938
14,0.14315414428710938,0.19672393798828125,-0.053569793701171875
15,0.1278228759765625,0.20110321044921875,-0.07328033447265625
16,0.13051223754882812,0.21346664428710938,-0.08295440673828125
17,0.12567138671875,0.202178955078125,-0.076507568359375
18,0.12351226806640625,0.21529769897460938,-0.09178543090820312
19,0.082489013671875,0.5203628540039062,-0.43787384033203125
20,0.0646514892578125,0.50885009765625,-0.4441986083984375
21,0.09297943115234375,0.2815132141113281,-0.18853378295898438
23,0.09752655029296875,0.22380828857421875,-0.12628173828125
24,0.052547454833984375,0.2652931213378906,-0.21274566650390625
25,0.06263351440429688,0.26786041259765625,-0.20522689819335938
26,0.099273681640625,0.23870086669921875,-0.13942718505859375
27,0.08898162841796875,0.24027633666992188,-0.15129470825195312
28,0.086456298828125,0.25553131103515625,-0.16907501220703125
29,0.08355331420898438,0.266632080078125,-0.18307876586914062
30,0.072235107421875,0.28580474853515625,-0.21356964111328125
32,0.16571044921875,0.20386886596679688,-0.038158416748046875
33,0.15416717529296875,0.207305908203125,-0.05313873291015625
34,0.16315460205078125,0.19595718383789062,-0.032802581787109375
35,0.15351104736328125,0.20222091674804688,-0.048709869384765625
36,0.09121322631835938,0.24314498901367188,-0.1519317626953125
38,0.09543609619140625,0.2450103759765625,-0.14957427978515625
39,0.093963623046875,0.25957489013671875,-0.16561126708984375
40,0.08516693115234375,0.24987411499023438,-0.16470718383789062
44,0.13391876220703125,0.22010040283203125,-0.086181640625
53,0.01755523681640625,0.29250335693359375,-0.2749481201171875
54,0.034149169921875,0.29163360595703125,-0.25748443603515625
55,0.026309967041015625,0.2911720275878906,-0.264862060546875
56,0.03456878662109375,0.2723350524902344,-0.23776626586914062
57,0.03363800048828125,0.272186279296875,-0.23854827880859375
58,0.03824615478515625,0.2541542053222656,-0.21590805053710938
59,0.035369873046875,0.2705421447753906,-0.23517227172851562
60,0.0399932861328125,0.27387237548828125,-0.23387908935546875
61,0.035709381103515625,0.27272796630859375,-0.23701858520507812
62,0.18415069580078125,0.18369293212890625,0.000457763671875
63,0.20623779296875,0.1741180419921875,0.0321197509765625
64,0.19747543334960938,0.16541290283203125,0.032062530517578125
65,0.1772613525390625,0.2066802978515625,-0.0294189453125
66,0.1212158203125,0.23589324951171875,-0.11467742919921875
67,0.17765426635742188,0.19068145751953125,-0.013027191162109375
68,0.19091796875,0.16859054565429688,0.022327423095703125
76,0.0939788818359375,0.41790008544921875,-0.32392120361328125
77,0.10922622680664062,0.23048019409179688,-0.12125396728515625
78,0.14301681518554688,0.21937179565429688,-0.07635498046875
79,0.12205886840820312,0.26067352294921875,-0.13861465454101562
80,0.12562179565429688,0.21759796142578125,-0.09197616577148438
81,0.15164947509765625,0.17516326904296875,-0.0235137939453125
82,0.12707138061523438,0.21752548217773438,-0.0904541015625
83,0.1215667724609375,0.22029876708984375,-0.09873199462890625
84,0.13346481323242188,0.21604537963867188,-0.08258056640625
87,0.13480758666992188,0.19872665405273438,-0.0639190673828125
88,0.16926193237304688,0.17264556884765625,-0.003383636474609375
89,0.20073318481445312,0.15156936645507812,0.049163818359375
90,0.20121002197265625,0.137115478515625,0.06409454345703125
91,0.19684600830078125,0.14702224731445312,0.049823760986328125
92,0.17511749267578125,0.15899658203125,0.01612091064453125
93,0.17700576782226562,0.15042495727539062,0.026580810546875
94,0.16998672485351562,0.16882705688476562,0.00115966796875
101,0.10000228881835938,0.3404693603515625,-0.24046707153320312
102,0.06349945068359375,0.2701911926269531,-0.20669174194335938
111,0.01043701171875,0.828125,-0.81768798828125
112,0.010986328125,0.87109375,-0.860107421875
113,0.029632568359375,0.7426910400390625,-0.7130584716796875
116,0.01531982421875,0.8359375,-0.82061767578125
117,0.11731338500976562,0.2856903076171875,-0.16837692260742188
118,0.10604476928710938,0.20797348022460938,-0.1019287109375
120,0.1019134521484375,0.22982406616210938,-0.12791061401367188
121,0.087066650390625,0.2512092590332031,-0.16414260864257812
122,0.0865325927734375,0.25494384765625,-0.1684112548828125
123,0.14261627197265625,0.19591903686523438,-0.053302764892578125
124,0.14665603637695312,0.19776535034179688,-0.05110931396484375
125,0.14578628540039062,0.20113754272460938,-0.05535125732421875
126,0.1646728515625,0.1920623779296875,-0.0273895263671875
127,0.108612060546875,0.2296142578125,-0.121002197265625
129,0.037109375,0.748931884765625,-0.711822509765625
130,0.0567474365234375,0.61260986328125,-0.5558624267578125
131,0.04315185546875,0.6710662841796875,-0.6279144287109375
133,0.0879058837890625,0.25066375732421875,-0.16275787353515625
135,0.1030120849609375,0.22852325439453125,-0.12551116943359375
136,0.09009552001953125,0.2589378356933594,-0.16884231567382812
137,0.07704544067382812,0.24700164794921875,-0.16995620727539062
138,0.08264541625976562,0.2536582946777344,-0.17101287841796875
139,0.084564208984375,0.2606353759765625,-0.1760711669921875
140,0.0848846435546875,0.2530784606933594,-0.16819381713867188
141,0.08605575561523438,0.25568389892578125,-0.16962814331054688
142,0.07988357543945312,0.24753570556640625,-0.16765213012695312
143,0.08447265625,0.25592803955078125,-0.17145538330078125
144,0.06529998779296875,0.2939643859863281,-0.22866439819335938
150,0.2284393310546875,0.1380462646484375,0.09039306640625
151,0.2089080810546875,0.15288543701171875,0.05602264404296875
152,0.20830535888671875,0.160736083984375,0.04756927490234375
153,0.16373443603515625,0.17740631103515625,-0.013671875
155,0.0960845947265625,0.23891448974609375,-0.14282989501953125
156,0.10760498046875,0.25366973876953125,-0.14606475830078125
157,0.07764053344726562,0.311370849609375,-0.23373031616210938
158,0.12799835205078125,0.21004867553710938,-0.08205032348632812
159,0.14698410034179688,0.1959075927734375,-0.048923492431640625
160,0.175506591796875,0.17385101318359375,0.00165557861328125
161,0.13816452026367188,0.2014923095703125,-0.06332778930664062
162,0.09661865234375,0.4294281005859375,-0.3328094482421875
163,0.08435440063476562,0.2959709167480469,-0.21161651611328125
164,0.0293426513671875,0.51861572265625,-0.4892730712890625
165,0.18200302124023438,0.14672088623046875,0.035282135009765625
166,0.2011871337890625,0.13805389404296875,0.06313323974609375
167,0.1385650634765625,0.21084976196289062,-0.07228469848632812
171,0.03888702392578125,0.5298995971679688,-0.4910125732421875
174,0.0438232421875,0.48015594482421875,-0.43633270263671875
175,0.03475189208984375,0.3202972412109375,-0.28554534912109375
176,0.056720733642578125,0.29039764404296875,-0.23367691040039062
177,0.07250595092773438,0.26592254638671875,-0.19341659545898438
178,0.055538177490234375,0.2789649963378906,-0.22342681884765625
179,0.0602569580078125,0.26921844482421875,-0.20896148681640625
180,0.06806564331054688,0.2592010498046875,-0.19113540649414062
181,0.05413818359375,0.2840118408203125,-0.2298736572265625
182,0.07194900512695312,0.2570381164550781,-0.185089111328125
183,0.08388900756835938,0.24425888061523438,-0.160369873046875
184,0.0770416259765625,0.24665069580078125,-0.16960906982421875
187,0.12665176391601562,0.22938919067382812,-0.1027374267578125
188,0.11190414428710938,0.29587554931640625,-0.18397140502929688
189,0.10555648803710938,0.3160591125488281,-0.21050262451171875
197,0.088531494140625,0.2870330810546875,-0.1985015869140625
198,0.11190032958984375,0.26712799072265625,-0.1552276611328125
199,0.11190032958984375,0.26712799072265625,-0.1552276611328125
200,0.11190032958984375,0.26712799072265625,-0.1552276611328125
201,0.104095458984375,0.2693138122558594,-0.16521835327148438
202,0.07764434814453125,0.27337646484375,-0.19573211669921875
204,0.10294342041015625,0.37628173828125,-0.27333831787109375
215,0.13893508911132812,0.3422355651855469,-0.20330047607421875
216,0.1099853515625,0.45770263671875,-0.34771728515625
217,0.0863800048828125,0.3449249267578125,-0.258544921875
218,0.10641860961914062,0.24848556518554688,-0.14206695556640625
219,0.07873916625976562,0.2630424499511719,-0.18430328369140625
220,0.10875320434570312,0.23759841918945312,-0.12884521484375
221,0.1039276123046875,0.24084854125976562,-0.13692092895507812
222,0.103363037109375,0.2503242492675781,-0.14696121215820312
223,0.14313125610351562,0.19151687622070312,-0.0483856201171875
224,0.104644775390625,0.23715591430664062,-0.13251113891601562
225,0.09357833862304688,0.242919921875,-0.14934158325195312
226,0.11065292358398438,0.24657821655273438,-0.13592529296875
234,0.056720733642578125,0.2702789306640625,-0.21355819702148438
238,0.1337432861328125,0.1977996826171875,-0.064056396484375
243,0.08165740966796875,0.2546501159667969,-0.17299270629882812
244,0.07413101196289062,0.23572540283203125,-0.16159439086914062
245,0.07035064697265625,0.33496856689453125,-0.264617919921875
246,0.07587051391601562,0.30747222900390625,-0.23160171508789062
247,0.097625732421875,0.24311447143554688,-0.14548873901367188
248,0.10353851318359375,0.24286270141601562,-0.13932418823242188
249,0.080169677734375,0.2690544128417969,-0.18888473510742188
250,0.12079238891601562,0.219451904296875,-0.09865951538085938
251,0.10312652587890625,0.22200393676757812,-0.11887741088867188
252,0.10153961181640625,0.24542999267578125,-0.143890380859375
253,0.10428619384765625,0.217987060546875,-0.11370086669921875
254,0.034698486328125,0.7205657958984375,-0.6858673095703125
255,0.09468841552734375,0.43483734130859375,-0.34014892578125
256,0.0562744140625,0.0789642333984375,-0.0226898193359375
258,0.06256866455078125,0.5786514282226562,-0.516082763671875
260,0.088714599609375,0.2551841735839844,-0.16646957397460938
261,0.08858489990234375,0.2584724426269531,-0.16988754272460938
262,0.10031509399414062,0.246337890625,-0.14602279663085938
263,0.10164642333984375,0.2461700439453125,-0.14452362060546875
264,0.12401962280273438,0.19152069091796875,-0.06750106811523438
265,0.11298751831054688,0.2072906494140625,-0.09430313110351562
266,0.12449264526367188,0.1915283203125,-0.06703567504882812
267,0.1067962646484375,0.21683502197265625,-0.11003875732421875
268,0.1160888671875,0.30692291259765625,-0.19083404541015625
269,0.1126708984375,0.3099365234375,-0.197265625
270,0.120635986328125,0.2748870849609375,-0.1542510986328125
271,0.033905029296875,0.75177001953125,-0.717864990234375
272,0.029815673828125,0.577911376953125,-0.548095703125
273,0.01641845703125,0.660369873046875,-0.643951416015625
274,0.01141357421875,0.7209930419921875,-0.7095794677734375
275,0.102325439453125,0.35919189453125,-0.256866455078125
277,0.07419967651367188,0.27751922607421875,-0.20331954956054688
278,0.08013153076171875,0.2739448547363281,-0.19381332397460938
284,0.056732177734375,0.5918502807617188,-0.5351181030273438
285,0.10924530029296875,0.24909591674804688,-0.13985061645507812
286,0.20145034790039062,0.16910552978515625,0.032344818115234375
287,0.11369705200195312,0.22638702392578125,-0.11268997192382812
289,0.13007354736328125,0.20098114013671875,-0.0709075927734375
291,0.065399169921875,0.5799713134765625,-0.5145721435546875
292,0.0652008056640625,0.541961669921875,-0.4767608642578125
294,0.0325927734375,0.62054443359375,-0.58795166015625
295,0.0341339111328125,0.719329833984375,-0.6851959228515625
296,0.08567047119140625,0.236663818359375,-0.15099334716796875
297,0.061359405517578125,0.2642364501953125,-0.20287704467773438
298,0.06719970703125,0.25148773193359375,-0.18428802490234375
299,0.11485671997070312,0.22784423828125,-0.11298751831054688
300,0.08934402465820312,0.25296783447265625,-0.16362380981445312
305,0.12043380737304688,0.24054718017578125,-0.12011337280273438
306,0.12258529663085938,0.24927139282226562,-0.12668609619140625
312,0.1248016357421875,0.2206573486328125,-0.095855712890625
313,0.16366195678710938,0.16744613647460938,-0.0037841796875
314,0.13165664672851562,0.21113967895507812,-0.0794830322265625
315,0.12729263305664062,0.20790863037109375,-0.08061599731445312
316,0.13431167602539062,0.21397781372070312,-0.0796661376953125
317,0.13330078125,0.20496749877929688,-0.07166671752929688
319,0.1424560546875,0.20838546752929688,-0.06592941284179688
320,0.12488937377929688,0.21643447875976562,-0.09154510498046875
323,0.08757781982421875,0.2351531982421875,-0.14757537841796875
324,0.09943008422851562,0.22264480590820312,-0.1232147216796875
325,0.09824371337890625,0.21205520629882812,-0.11381149291992188
326,0.11153411865234375,0.21261215209960938,-0.10107803344726562
329,0.06456756591796875,0.31212615966796875,-0.24755859375
337,0.099578857421875,0.19057464599609375,-0.09099578857421875
338,0.054508209228515625,0.2569007873535156,-0.202392578125
339,0.07628250122070312,0.2448883056640625,-0.16860580444335938
340,0.10605621337890625,0.22639083862304688,-0.12033462524414062
341,0.0939483642578125,0.2321014404296875,-0.138153076171875
342,0.125762939453125,0.21141815185546875,-0.08565521240234375
343,0.1191558837890625,0.21869277954101562,-0.09953689575195312
344,0.06645584106445312,0.2543296813964844,-0.18787384033203125
349,0.15578460693359375,0.178131103515625,-0.02234649658203125
351,0.10065078735351562,0.23366928100585938,-0.13301849365234375
353,0.0272216796875,0.75054931640625,-0.72332763671875
355,0.03106689453125,0.6618499755859375,-0.6307830810546875
358,0.059600830078125,0.5895614624023438,-0.5299606323242188
362,0.0659942626953125,0.256072998046875,-0.1900787353515625
363,0.08275985717773438,0.24843978881835938,-0.165679931640625
364,0.12377548217773438,0.22931289672851562,-0.10553741455078125
365,0.10132217407226562,0.23417282104492188,-0.13285064697265625
366,0.1096954345703125,0.23533248901367188,-0.12563705444335938
367,0.10723495483398438,0.23247528076171875,-0.12524032592773438
368,0.09716033935546875,0.23732757568359375,-0.140167236328125
369,0.10747146606445312,0.2283935546875,-0.12092208862304688
370,0.12678909301757812,0.24456024169921875,-0.11777114868164062
371,0.13178253173828125,0.20355224609375,-0.07176971435546875
372,0.1372222900390625,0.191558837890625,-0.0543365478515625
373,0.12011337280273438,0.2141571044921875,-0.09404373168945312
374,0.10595321655273438,0.22252273559570312,-0.11656951904296875
375,0.139984130859375,0.24022674560546875,-0.10024261474609375
381,0.0958709716796875,0.22925949096679688,-0.13338851928710938
382,0.11506271362304688,0.23014068603515625,-0.11507797241210938
383,0.1132965087890625,0.21377944946289062,-0.10048294067382812
