index,positive,negative,polarity
0,0.190765380859375,0.09882354736328125,0.09194183349609375
1,0.1394195556640625,0.112030029296875,0.0273895263671875
2,0.1881103515625,0.10312652587890625,0.08498382568359375
3,0.19368743896484375,0.13687896728515625,0.0568084716796875
4,0.15291595458984375,0.12747955322265625,0.0254364013671875
5,0.1546478271484375,0.15576171875,-0.0011138916015625
6,0.16420745849609375,0.094635009765625,0.06957244873046875
7,0.1567840576171875,0.0701904296875,0.0865936279296875
8,0.145263671875,0.0717620849609375,0.0735015869140625
9,0.12506866455078125,0.0531463623046875,0.07192230224609375
10,0.130828857421875,0.086700439453125,0.04412841796875
11,0.1817626953125,0.111419677734375,0.070343017578125
12,0.16107177734375,0.095855712890625,0.065216064453125
13,0.1815185546875,0.05792236328125,0.12359619140625
14,0.1685333251953125,0.11212158203125,0.0564117431640625
15,0.1694793701171875,0.142059326171875,0.0274200439453125
16,0.215240478515625,0.11911773681640625,0.09612274169921875
17,0.161376953125,0.13134765625,0.030029296875
18,0.142547607421875,0.1290740966796875,0.0134735107421875
19,0.1386871337890625,0.1087799072265625,0.0299072265625
20,0.20981597900390625,0.11334991455078125,0.096466064453125
21,0.09719467163085938,0.0715484619140625,0.025646209716796875
22,0.1682891845703125,0.11822509765625,0.0500640869140625
23,0.124755859375,0.1141357421875,0.0106201171875
24,0.1403656005859375,0.1070709228515625,0.033294677734375
25,0.16131591796875,0.1161346435546875,0.0451812744140625
26,0.140411376953125,0.105712890625,0.034698486328125
27,0.1584625244140625,0.10430908203125,0.0541534423828125
28,0.13824462890625,0.1092529296875,0.02899169921875
29,0.16248321533203125,0.0505828857421875,0.11190032958984375
30,0.230560302734375,0.098114013671875,0.1324462890625
31,0.13128662109375,0.086517333984375,0.044769287109375
32,0.129119873046875,0.04073333740234375,0.08838653564453125
33,0.1456451416015625,0.1166839599609375,0.028961181640625
34,0.1499786376953125,0.126220703125,0.0237579345703125
35,0.15081024169921875,0.09418487548828125,0.0566253662109375
36,0.147247314453125,0.0665283203125,0.080718994140625
37,0.194091796875,0.1453857421875,0.0487060546875
38,0.2300872802734375,0.120849609375,0.1092376708984375
39,0.171356201171875,0.113128662109375,0.0582275390625
40,0.2624053955078125,0.1876983642578125,0.07470703125
41,0.20635986328125,0.1466522216796875,0.0597076416015625
43,0.18085098266601562,0.11740875244140625,0.06344223022460938
44,0.14239501953125,0.10223388671875,0.0401611328125
45,0.19496917724609375,0.14788818359375,0.04708099365234375
46,0.15081787109375,0.123077392578125,0.027740478515625
47,0.18973541259765625,0.12430572509765625,0.0654296875
48,0.111572265625,0.0909423828125,0.0206298828125
49,0.10616302490234375,0.050872802734375,0.05529022216796875
50,0.1591339111328125,0.104766845703125,0.0543670654296875
51,0.150604248046875,0.13800048828125,0.012603759765625
52,0.166259765625,0.10784912109375,0.05841064453125
53,0.198394775390625,0.1137237548828125,0.0846710205078125
54,0.1907958984375,0.130889892578125,0.059906005859375
55,0.24298095703125,0.1808929443359375,0.0620880126953125
56,0.16199874877929688,0.08612823486328125,0.07587051391601562
57,0.13397216796875,0.101593017578125,0.032379150390625
58,0.1912689208984375,0.089080810546875,0.1021881103515625
59,0.1384429931640625,0.07269287109375,0.0657501220703125
60,0.14722061157226562,0.0952301025390625,0.051990509033203125
61,0.19010162353515625,0.033203125,0.15689849853515625
62,0.1417083740234375,0.10499191284179688,0.036716461181640625
63,0.153594970703125,0.11724853515625,0.036346435546875
64,0.1718292236328125,0.06649017333984375,0.10533905029296875
65,0.1513519287109375,0.107147216796875,0.0442047119140625
66,0.15335845947265625,0.1202392578125,0.03311920166015625
67,0.141754150390625,0.1142120361328125,0.0275421142578125
68,0.14033889770507812,0.097412109375,0.042926788330078125
69,0.1680755615234375,0.1056976318359375,0.0623779296875
70,0.260498046875,0.0792236328125,0.1812744140625
71,0.13709640502929688,0.06977462768554688,0.06732177734375
72,0.2859649658203125,0.1348876953125,0.1510772705078125
73,0.18121337890625,0.1571044921875,0.02410888671875
74,0.261871337890625,0.269073486328125,-0.0072021484375
75,0.1720428466796875,0.09006500244140625,0.08197784423828125
76,0.145538330078125,0.1194610595703125,0.0260772705078125
77,0.15357208251953125,0.03295135498046875,0.1206207275390625
78,0.19831085205078125,0.11046600341796875,0.0878448486328125
79,0.15863037109375,0.12213134765625,0.0364990234375
80,0.14734649658203125,0.099884033203125,0.04746246337890625
81,0.2324981689453125,0.1664886474609375,0.066009521484375
